=== 日志开始 2025/10/18 11:37:49 ===
2025-10-18 11:37:49.524,1.569,1.569,1.663,1.45,1.56,1.58,1.474,1.538,1.577,1.587
2025-10-18 11:37:49.575,1.569,1.57,1.663,1.449,1.572,1.581,1.475,1.538,1.575,1.586
2025-10-18 11:37:49.624,1.569,1.57,1.664,1.45,1.568,1.581,1.473,1.538,1.577,1.587
2025-10-18 11:37:49.674,1.569,1.57,1.663,1.45,1.581,1.581,1.475,1.538,1.577,1.586
2025-10-18 11:37:49.725,1.569,1.57,1.663,1.45,1.57,1.58,1.474,1.538,1.576,1.586
2025-10-18 11:37:49.774,1.569,1.569,1.663,1.449,1.568,1.58,1.475,1.538,1.576,1.586
2025-10-18 11:37:49.824,1.569,1.569,1.664,1.449,1.568,1.58,1.476,1.538,1.575,1.586
2025-10-18 11:37:49.874,1.569,1.57,1.663,1.45,1.561,1.58,1.474,1.538,1.575,1.586
2025-10-18 11:37:49.925,1.569,1.57,1.663,1.45,1.568,1.581,1.474,1.537,1.577,1.587
2025-10-18 11:37:49.975,1.569,1.57,1.662,1.449,1.565,1.581,1.474,1.539,1.576,1.586
2025-10-18 11:37:50.025,1.568,1.57,1.663,1.45,1.565,1.581,1.474,1.539,1.576,1.586
2025-10-18 11:37:50.075,1.569,1.569,1.663,1.449,1.567,1.58,1.476,1.538,1.576,1.586
2025-10-18 11:37:50.125,1.569,1.569,1.664,1.449,1.569,1.581,1.474,1.539,1.576,1.586
2025-10-18 11:37:50.174,1.569,1.57,1.663,1.45,1.575,1.581,1.474,1.538,1.576,1.586
2025-10-18 11:37:50.225,1.569,1.569,1.663,1.449,1.568,1.581,1.474,1.539,1.576,1.586
2025-10-18 11:37:50.275,1.568,1.569,1.663,1.45,1.564,1.581,1.474,1.539,1.576,1.586
2025-10-18 11:37:50.325,1.568,1.569,1.664,1.45,1.569,1.581,1.474,1.538,1.576,1.586
2025-10-18 11:37:50.374,1.568,1.57,1.664,1.449,1.569,1.581,1.476,1.538,1.576,1.586
2025-10-18 11:37:50.425,1.569,1.57,1.663,1.45,1.57,1.58,1.474,1.538,1.576,1.586
2025-10-18 11:37:50.474,1.568,1.569,1.664,1.449,1.57,1.58,1.474,1.538,1.576,1.586
2025-10-18 11:37:50.524,1.568,1.57,1.663,1.449,1.577,1.58,1.474,1.538,1.575,1.586
2025-10-18 11:37:50.575,1.569,1.57,1.662,1.449,1.57,1.58,1.474,1.538,1.576,1.586
