=== 日志开始 2025/10/18 11:28:13 ===
2025-10-18 11:28:13.117,1.567,1.57,1.677,1.457,1.562,1.574,1.466,1.538,1.571,1.586
2025-10-18 11:28:13.167,1.568,1.57,1.677,1.457,1.558,1.575,1.467,1.539,1.572,1.586
2025-10-18 11:28:13.217,1.567,1.569,1.677,1.457,1.558,1.575,1.467,1.539,1.571,1.586
2025-10-18 11:28:13.267,1.566,1.569,1.678,1.457,1.555,1.575,1.467,1.538,1.571,1.586
2025-10-18 11:28:13.317,1.567,1.569,1.677,1.457,1.559,1.575,1.467,1.539,1.571,1.586
2025-10-18 11:28:13.368,1.567,1.57,1.677,1.457,1.552,1.574,1.468,1.539,1.571,1.585
2025-10-18 11:28:13.417,1.567,1.569,1.677,1.457,1.559,1.574,1.467,1.538,1.571,1.586
2025-10-18 11:28:13.468,1.566,1.569,1.677,1.456,1.553,1.575,1.466,1.538,1.571,1.586
2025-10-18 11:28:13.517,1.567,1.569,1.677,1.457,1.555,1.574,1.467,1.539,1.571,1.586
2025-10-18 11:28:13.567,1.567,1.571,1.677,1.457,1.562,1.575,1.466,1.538,1.571,1.586
2025-10-18 11:28:13.617,1.567,1.57,1.677,1.456,1.549,1.575,1.467,1.538,1.57,1.586
2025-10-18 11:28:13.667,1.567,1.57,1.677,1.456,1.553,1.574,1.466,1.538,1.572,1.586
2025-10-18 11:28:13.717,1.566,1.57,1.677,1.456,1.56,1.574,1.467,1.538,1.57,1.586
2025-10-18 11:28:13.768,1.567,1.57,1.677,1.456,1.544,1.574,1.467,1.538,1.571,1.586
2025-10-18 11:28:13.817,1.567,1.569,1.676,1.456,1.552,1.574,1.466,1.538,1.57,1.586
2025-10-18 11:28:13.868,1.565,1.569,1.677,1.456,1.557,1.575,1.467,1.538,1.57,1.585
2025-10-18 11:28:13.916,1.567,1.569,1.678,1.456,1.555,1.575,1.467,1.539,1.571,1.586
2025-10-18 11:28:13.968,1.566,1.57,1.677,1.456,1.567,1.575,1.467,1.539,1.572,1.586
2025-10-18 11:28:14.017,1.567,1.57,1.677,1.456,1.553,1.575,1.467,1.539,1.571,1.586
2025-10-18 11:28:14.066,1.567,1.57,1.677,1.456,1.557,1.576,1.467,1.538,1.572,1.586
2025-10-18 11:28:14.117,1.567,1.57,1.677,1.456,1.558,1.575,1.469,1.539,1.571,1.586
2025-10-18 11:28:14.167,1.567,1.569,1.677,1.457,1.55,1.575,1.467,1.539,1.571,1.586
2025-10-18 11:28:14.217,1.568,1.57,1.677,1.456,1.565,1.576,1.466,1.539,1.572,1.586
2025-10-18 11:28:14.267,1.568,1.571,1.677,1.455,1.555,1.576,1.466,1.539,1.571,1.586
2025-10-18 11:28:14.317,1.568,1.57,1.677,1.456,1.557,1.575,1.467,1.539,1.572,1.586
2025-10-18 11:28:14.367,1.567,1.57,1.678,1.457,1.557,1.576,1.468,1.539,1.572,1.586
2025-10-18 11:28:14.417,1.567,1.571,1.677,1.456,1.561,1.575,1.468,1.539,1.572,1.587
2025-10-18 11:28:14.467,1.569,1.571,1.677,1.456,1.556,1.576,1.467,1.539,1.572,1.586
2025-10-18 11:28:14.517,1.568,1.571,1.678,1.457,1.562,1.576,1.467,1.54,1.572,1.586
2025-10-18 11:28:14.567,1.569,1.572,1.678,1.456,1.551,1.576,1.47,1.539,1.572,1.587
2025-10-18 11:28:14.617,1.568,1.571,1.678,1.456,1.561,1.577,1.469,1.54,1.572,1.587
2025-10-18 11:28:14.667,1.569,1.57,1.677,1.457,1.561,1.576,1.469,1.54,1.572,1.586
2025-10-18 11:28:14.717,1.569,1.571,1.679,1.457,1.562,1.577,1.469,1.54,1.572,1.586
2025-10-18 11:28:14.766,1.569,1.571,1.677,1.457,1.548,1.577,1.467,1.54,1.573,1.587
2025-10-18 11:28:14.817,1.569,1.571,1.678,1.457,1.561,1.577,1.469,1.54,1.572,1.586
2025-10-18 11:28:14.867,1.57,1.571,1.678,1.457,1.546,1.577,1.468,1.54,1.572,1.587
2025-10-18 11:28:14.918,1.569,1.571,1.678,1.457,1.556,1.576,1.468,1.539,1.572,1.587
2025-10-18 11:28:14.968,1.569,1.571,1.678,1.456,1.552,1.576,1.47,1.54,1.572,1.586
2025-10-18 11:28:15.017,1.569,1.571,1.678,1.457,1.551,1.576,1.471,1.539,1.573,1.586
2025-10-18 11:28:15.067,1.569,1.571,1.679,1.457,1.556,1.577,1.469,1.54,1.572,1.586
2025-10-18 11:28:15.117,1.569,1.571,1.679,1.457,1.569,1.577,1.468,1.54,1.572,1.586
2025-10-18 11:28:15.168,1.569,1.571,1.679,1.457,1.548,1.577,1.469,1.54,1.573,1.586
2025-10-18 11:28:15.217,1.569,1.571,1.677,1.457,1.556,1.577,1.469,1.54,1.573,1.586
2025-10-18 11:28:15.267,1.569,1.571,1.679,1.457,1.557,1.577,1.469,1.54,1.573,1.586
