=== 日志开始 2025/10/18 11:02:27 ===
2025-10-18 11:02:27.924,1.578,1.577,1.69,1.465,1.553,1.575,1.47,1.544,1.579,1.588
2025-10-18 11:02:27.974,1.579,1.577,1.691,1.465,1.548,1.574,1.469,1.545,1.58,1.588
2025-10-18 11:02:28.024,1.579,1.577,1.69,1.465,1.559,1.573,1.469,1.545,1.579,1.588
2025-10-18 11:02:28.075,1.578,1.577,1.691,1.465,1.546,1.575,1.469,1.545,1.579,1.588
2025-10-18 11:02:28.124,1.579,1.577,1.69,1.466,1.553,1.573,1.469,1.545,1.579,1.589
2025-10-18 11:02:28.174,1.578,1.577,1.69,1.465,1.56,1.574,1.469,1.545,1.579,1.589
2025-10-18 11:02:28.224,1.578,1.577,1.69,1.465,1.557,1.574,1.469,1.546,1.579,1.589
2025-10-18 11:02:28.274,1.58,1.577,1.69,1.465,1.554,1.575,1.47,1.545,1.578,1.589
2025-10-18 11:02:28.324,1.579,1.577,1.691,1.464,1.548,1.573,1.47,1.546,1.579,1.588
2025-10-18 11:02:28.374,1.58,1.577,1.69,1.465,1.553,1.574,1.468,1.546,1.579,1.588
2025-10-18 11:02:28.424,1.578,1.577,1.689,1.464,1.555,1.573,1.468,1.546,1.58,1.589
2025-10-18 11:02:28.474,1.579,1.577,1.689,1.465,1.546,1.574,1.469,1.546,1.58,1.588
2025-10-18 11:02:28.524,1.579,1.578,1.69,1.465,1.553,1.574,1.468,1.546,1.58,1.589
2025-10-18 11:02:28.574,1.579,1.577,1.691,1.465,1.564,1.574,1.469,1.546,1.58,1.588
2025-10-18 11:02:28.624,1.578,1.577,1.69,1.466,1.552,1.574,1.469,1.546,1.58,1.589
2025-10-18 11:02:28.674,1.579,1.577,1.69,1.465,1.554,1.574,1.469,1.546,1.58,1.589
2025-10-18 11:02:28.724,1.578,1.577,1.691,1.464,1.552,1.574,1.468,1.546,1.581,1.589
2025-10-18 11:02:28.773,1.58,1.577,1.69,1.466,1.557,1.574,1.468,1.546,1.581,1.588
2025-10-18 11:02:28.825,1.579,1.577,1.691,1.465,1.559,1.574,1.468,1.546,1.58,1.59
2025-10-18 11:02:28.874,1.58,1.577,1.69,1.465,1.544,1.575,1.468,1.546,1.581,1.59
2025-10-18 11:02:28.925,1.58,1.578,1.69,1.464,1.551,1.575,1.468,1.546,1.58,1.59
2025-10-18 11:02:28.975,1.579,1.577,1.69,1.464,1.547,1.573,1.468,1.546,1.579,1.589
2025-10-18 11:02:29.025,1.58,1.577,1.691,1.464,1.553,1.575,1.469,1.548,1.58,1.589
2025-10-18 11:02:29.075,1.58,1.577,1.69,1.465,1.55,1.575,1.469,1.546,1.578,1.59
2025-10-18 11:02:29.124,1.579,1.577,1.69,1.464,1.548,1.574,1.469,1.547,1.579,1.59
2025-10-18 11:02:29.174,1.579,1.577,1.69,1.464,1.541,1.575,1.469,1.548,1.578,1.589
2025-10-18 11:02:29.225,1.581,1.577,1.69,1.464,1.549,1.575,1.468,1.548,1.578,1.589
2025-10-18 11:02:29.274,1.579,1.577,1.69,1.465,1.551,1.575,1.469,1.547,1.577,1.589
2025-10-18 11:02:29.325,1.58,1.577,1.691,1.464,1.549,1.575,1.47,1.547,1.577,1.59
2025-10-18 11:02:29.375,1.579,1.577,1.691,1.464,1.565,1.574,1.469,1.547,1.577,1.59
2025-10-18 11:02:29.424,1.58,1.578,1.69,1.465,1.558,1.574,1.468,1.548,1.577,1.588
2025-10-18 11:02:29.474,1.58,1.577,1.69,1.464,1.549,1.574,1.468,1.548,1.577,1.589
2025-10-18 11:02:29.525,1.58,1.577,1.691,1.464,1.55,1.575,1.468,1.548,1.577,1.589
2025-10-18 11:02:29.574,1.579,1.577,1.691,1.463,1.554,1.574,1.468,1.548,1.576,1.589
2025-10-18 11:02:29.625,1.58,1.577,1.69,1.464,1.553,1.574,1.469,1.547,1.575,1.589
2025-10-18 11:02:29.675,1.58,1.577,1.69,1.463,1.549,1.574,1.469,1.547,1.576,1.59
2025-10-18 11:02:29.725,1.58,1.577,1.69,1.464,1.553,1.577,1.468,1.547,1.576,1.589
2025-10-18 11:02:29.775,1.58,1.577,1.69,1.464,1.537,1.574,1.469,1.547,1.576,1.589
2025-10-18 11:02:29.825,1.58,1.577,1.69,1.464,1.557,1.574,1.469,1.548,1.575,1.589
2025-10-18 11:02:29.875,1.58,1.577,1.691,1.463,1.56,1.575,1.468,1.548,1.576,1.589
2025-10-18 11:02:29.925,1.58,1.577,1.69,1.464,1.544,1.574,1.469,1.548,1.576,1.589
2025-10-18 11:02:29.975,1.58,1.577,1.69,1.464,1.557,1.573,1.468,1.548,1.575,1.589
2025-10-18 11:02:30.025,1.58,1.577,1.69,1.464,1.568,1.574,1.468,1.547,1.575,1.589
2025-10-18 11:02:30.075,1.58,1.577,1.689,1.463,1.558,1.574,1.468,1.548,1.575,1.588
2025-10-18 11:02:30.125,1.579,1.577,1.69,1.464,1.551,1.574,1.468,1.548,1.575,1.589
2025-10-18 11:02:30.175,1.58,1.577,1.689,1.464,1.558,1.574,1.467,1.548,1.574,1.588
2025-10-18 11:02:30.224,1.579,1.577,1.69,1.463,1.556,1.574,1.469,1.548,1.575,1.588
2025-10-18 11:02:30.275,1.579,1.577,1.691,1.464,1.559,1.573,1.468,1.548,1.574,1.589
